frame,timestamp,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
34,0.5672282282282283,True,0.0,0.0,1.8894408543904622,0.0,1.908027450243632,0.0,0.0068778594334920245,0.46733519434928894,1.8142166535059612,0.0,1.1509575446446736,0.8180624345938364,0.05669299761454264,0.05245077610015869,0.0,0.19593781232833862,0.5234681765238444
35,0.5839114114114115,True,0.0,0.0,1.8934324979782104,0.0,1.9675956567128499,0.0,0.0068778594334920245,0.5033422112464905,1.8087995847066243,0.0,0.9377349217732748,0.913236270348231,0.4899126688639323,0.12635000546773276,0.0,0.41502636671066284,0.31863200664520264
36,0.6005945945945946,True,0.0,0.0,1.8757165273030598,0.0,2.0443844000498452,0.0,0.0,0.4545103410879771,1.8061031897862752,0.0,0.46049221356709796,0.8631650706132253,0.7103600104649862,0.13927002747853598,0.0,0.8009023269017538,0.11383326848347981
37,0.6172777777777778,True,0.0,0.0,1.8704911470413208,0.0,2.1253419717152915,0.0,0.0,0.4200831651687622,1.826996088027954,0.0,0.06350052356719971,0.7147175272305807,1.101448933283488,0.12938745816548666,0.0,1.110293209552765,0.0
38,0.633960960960961,True,0.0,0.0,1.8662611643473308,0.0,2.1076504389444985,0.0,0.0,0.378005713224411,1.8451849222183228,0.0,0.06350052356719971,0.440047154823939,1.1217207511266072,0.0554882287979126,0.0,0.9478552937507629,0.0
39,0.6506441441441442,True,0.04376917084058126,0.0,1.8942012786865234,0.0,2.080350478490194,0.0,0.0,0.32509886225064594,1.8206719557444255,0.0,0.12242213884989421,0.2927112281322479,1.2715325752894084,0.042568206787109375,0.0,0.7932687004407247,0.0
40,0.6673273273273274,True,0.04376917084058126,0.0,1.8912344773610432,0.0,2.073881149291992,0.0,0.0,0.29177526632944745,1.8062897523244221,0.0,0.17575589815775552,0.3748522996902466,1.4238494237263997,0.025023142496744793,0.06580913066864014,0.7285935282707214,0.0
41,0.6840105105105105,True,0.04376917084058126,0.0,1.7548375129699707,0.0,2.03020441532135,0.0,0.0,0.3960202634334564,1.8753445545832317,0.0,0.17575589815775552,0.29892947276433307,0.9703579346338908,0.02689206600189209,0.1295935312906901,0.47600507736206055,0.0
42,0.7006936936936937,True,0.03091876705487569,0.0,1.65904966990153,0.0,1.9941906929016113,0.0,0.0,0.42352423071861267,1.9234302441279094,0.0,0.05333375930786133,0.176913450161616,0.5434057712554932,0.05764385064442953,0.20179295539855957,0.3582487404346466,0.0
43,0.7173768768768769,True,0.03091876705487569,0.0,1.6024718284606934,0.011895875136057535,1.9731862545013428,0.0,0.0,0.47432637214660645,1.9459386269251506,0.0,0.0,0.0,0.0,0.1356069246927897,0.19639656941095987,0.11353302995363872,0.0
44,0.7340600600600601,True,0.03091876705487569,0.0,1.6398495038350422,0.011895875136057535,1.9846394856770833,0.0,0.0,0.3872748514016469,1.935902198155721,0.0,0.0,0.0,0.0,0.22398980458577475,0.17520326375961304,0.287838210662206,0.0
45,0.7507432432432433,True,0.0,0.0,1.6508057514826457,0.011895875136057535,1.9618933200836182,0.0,0.0,0.4602988163630168,1.97871728738149,0.0,0.0,0.0,0.0,0.24266278743743896,0.22218861182530722,0.380570928255717,0.0
46,0.7674264264264264,True,0.0,0.0,1.689978798230489,0.0,1.9381585518519084,0.0,0.0,0.3947959542274475,2.044519066810608,0.0,0.0,0.0,0.0,0.261894166469574,0.16177586714426676,0.5895630717277527,0.0
47,0.7841096096096096,True,0.02140021324157715,0.0,1.8550198872884114,0.0,1.8537605206171672,0.0,0.0,0.40141843756039935,1.9930272102355957,0.01065549006064733,0.0,0.0,0.026996850967407227,0.17164236307144165,0.2544948259989421,0.5160885155200958,0.0
48,0.8007927927927928,True,0.04251652956008911,0.0,1.9840614795684814,0.0,1.7888763348261516,0.0,0.0,0.3234270413716634,1.9185984929402669,0.02099517484505971,0.0,0.0,0.026996850967407227,0.12221759557723999,0.2877796490987142,0.4919236401716868,0.0
49,0.817475975975976,True,0.06377479434013367,0.0,2.064396858215332,0.0,1.7043094635009766,0.0,0.0,0.3504571467638016,1.8373949527740479,0.03149276226758957,0.0,0.0,0.04049527645111084,0.0,0.4316694736480713,0.4243972450494766,0.0
