frame,timestamp,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,True,0.040757715702056885,0.5262712240219116,0.7495302557945251,0.276944100856781,1.1833957433700562,0.0,0.014594435691833496,0.5323256403207779,0.9385380744934082,0.04607705399394035,1.3703657388687134,0.4546467959880829,0.3281369209289551,0.0,1.1514340490102768,0.712115615606308,0.0
1,0.016683183183183185,True,0.027171810468037922,0.6863969961802164,0.9734145005544027,0.41609684626261395,1.3638301293055217,0.0,0.15896165370941162,0.4084476927916209,1.118852972984314,0.030718035995960236,0.913577159245809,0.4814002017180125,0.6469878355662028,0.0,1.1108892609675725,0.948825846115748,0.0
2,0.03336636636636637,True,0.0,0.4237869580586751,0.9334500630696615,0.2314674456914266,1.4595879713694255,0.0,0.33697938919067383,0.3621240754922231,1.2022806406021118,0.0,1.1280897458394368,0.3182697892189026,0.8685088555018107,0.0,0.8787999997536341,0.974006583293279,0.0
3,0.05004954954954955,True,0.19848879178365073,0.5881848732630411,1.1900766293207805,0.2314674456914266,1.7311209042867024,0.0,0.33697938919067383,0.8365127245585123,1.4179047346115112,0.0,1.1543463468551636,0.342567503452301,0.8218335707982382,0.0,0.6482897649208704,0.6770913004875183,0.0
4,0.06673273273273274,True,0.4680202007293701,0.4253125588099162,1.0865727663040161,0.0,1.749611775080363,0.0,0.18774735927581787,1.3044247031211853,1.3094796339670818,0.0,1.535927454630534,0.4132293661435445,0.39360368251800537,0.0,0.3050232032934825,0.37848832209904987,0.0
5,0.08341591591591592,True,0.6167367696762085,0.4047263065973918,1.4812075297037761,0.0,1.8866172631581624,0.0,0.08798158168792725,1.397164265314738,1.4546699126561482,0.0,1.3072609901428223,0.4132293661435445,0.15220558643341064,0.0,0.2781174878279368,0.592643161614736,0.0
6,0.1000990990990991,True,0.613455613454183,0.5262734095255533,1.5202372868855794,0.0,1.8890937964121501,0.0,0.08798158168792725,1.3279603719711304,1.2936558723449707,0.0,2.234906872113546,0.254809707403183,0.3973805904388428,0.0,0.463434765736262,0.5400757193565369,0.0
7,0.11678228228228228,True,0.34392420450846356,0.35359621047973633,1.5606106122334797,0.0,1.7892990509668987,0.0,0.08798158168792725,1.1960355838139851,1.2867268323898315,0.10692756374677022,2.5049010515213013,0.005845506985982259,0.6126143534978231,0.0,1.0838571637868881,0.5925510128339132,0.0
8,0.13346546546546548,True,0.19520763556162515,0.28594501813252765,0.8671452800432841,0.0,1.4043333331743877,0.0,0.0,1.3033606211344402,0.991012970606486,0.12658132861057916,1.9354881445566814,0.1386220951875051,0.4604087670644124,0.0,1.2693894157807033,0.2279544174671173,0.0
9,0.15014864864864866,True,0.0,0.0,0.47653446594874066,0.0,1.1185706655184429,0.0,0.0,1.295328179995219,0.9545963207880656,0.2101125791668892,0.7446792125701904,0.21878618995348612,0.21523376305898032,0.0,1.150378887852033,0.2279544174671173,0.0
