frame,timestamp,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
31,0.5171786786786787,True,0.0,0.0,0.0,0.0,0.0,0.0,0.029344578584035236,0.49470363060633343,0.022860616445541382,0.4282216727733612,0.0,0.029236197471618652,0.0,0.021107832590738933,0.0,0.07596125205357869,0.0
32,0.5338618618618619,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04386633634567261,0.46405095855395,0.014006579915682474,0.41086092591285706,0.0456201434135437,0.018097281455993652,0.0,0.015493631362915039,0.00741201639175415,0.12312814593315125,0.0
33,0.5505450450450451,True,0.0,0.0,0.0,0.0,0.0,0.0,0.079714039961497,0.5047613978385925,0.02733902136484782,0.4375307857990265,0.04891993602116903,0.09618454178174336,0.0,0.02042396863301595,0.00741201639175415,0.11374688148498535,0.006173372268676758
34,0.5672282282282283,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08727713425954182,0.557675689458847,0.04726908107598623,0.4747348527113597,0.07230220238367717,0.11164209246635437,0.0,0.03336950143178304,0.00741201639175415,0.09422879417737325,0.03473623593648275
35,0.5839114114114115,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12354580561319987,0.5754999121030172,0.03410079081853231,0.5103187163670858,0.04485406478246053,0.14052432775497437,0.0,0.048043529192606606,0.0,0.0466007391611735,0.03473623593648275
36,0.6005945945945946,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12293426195780437,0.5473774671554565,0.01993005971113841,0.5402913093566895,0.041554272174835205,0.10808008909225464,0.0,0.031647960344950356,0.0,0.043088277180989586,0.02856286366780599
37,0.6172777777777778,True,0.0,0.0,0.0,0.0,0.0,0.0,0.13375081618626913,0.51142950852712,0.0,0.5721064805984497,0.018172005812327068,0.10479122400283813,0.008739630381266275,0.01870242754618327,0.0,0.026904821395874023,0.0
38,0.633960960960961,True,0.0,0.0,0.0,0.0,0.0,0.0,0.10664500792821248,0.5130345622698466,0.0,0.5706042349338531,0.0,0.10047706961631775,0.008739630381266275,0.0,0.0,0.016555885473887127,0.0
39,0.6506441441441442,True,0.0,0.0,0.0,0.0,0.0,0.0,0.07749670743942261,0.5143777926762899,0.0,0.5272645254929861,0.0,0.08089655637741089,0.008739630381266275,0.0,0.0,0.0548800528049469,0.013589739799499512
40,0.6673273273273274,True,0.0,0.0,0.0,0.0,0.0,0.0,0.029955705006917317,0.5162045756975809,0.010684296488761902,0.49021371205647785,0.0,0.1024123231569926,0.0,0.0015818675359090169,0.0,0.07620380322138469,0.033633033434549965
41,0.6840105105105105,True,0.0,0.0,0.0,0.0,0.0,0.0,0.006271084149678548,0.4342803955078125,0.010684296488761902,0.4552610417207082,0.01228448748588562,0.10041123628616333,0.0,0.0015818675359090169,0.01694941520690918,0.11078597108523051,0.033633033434549965
42,0.7006936936936937,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40819257497787476,0.010684296488761902,0.42990904053052265,0.05835007627805074,0.12669814626375833,0.0,0.0015818675359090169,0.01694941520690918,0.08805355429649353,0.042116403579711914
43,0.7173768768768769,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39255709449450177,0.0,0.40701942642529804,0.05835007627805074,0.1276353100935618,0.0020245909690856934,0.0,0.03061153491338094,0.07917978366216023,0.022073109944661457
44,0.7340600600600601,True,0.03789432843526205,0.02564835548400879,0.0,0.029974559942881267,0.0,0.0,0.0,0.45344293117523193,0.0,0.46846847732861835,0.04606558879216512,0.22986876964569092,0.0020245909690856934,0.0,0.013662119706471762,0.05872541666030884,0.022073109944661457
45,0.7507432432432433,True,0.13615794976552328,0.14560401439666748,0.0,0.1644542415936788,0.0,0.0,0.0,0.45771204431851703,0.01745322346687317,0.5264966388543447,0.0,0.3000272512435913,0.0020245909690856934,0.0,0.018730103969573975,0.03338701526323954,0.0
46,0.7674264264264264,True,0.2556614875793457,0.34744123617808026,0.0,0.4019659956296285,0.0,0.0,0.0,0.4351872702439626,0.025719980398813885,0.6572753190994263,0.0,0.3415149350961049,0.0,0.0,0.03237253427505493,0.019254157940546673,0.0
47,0.7841096096096096,True,0.3489984671274821,0.5171717007954916,0.0,0.5277689695358276,0.0,0.0,0.0,0.4629124601682027,0.07793536285559337,0.5959808627764384,0.0,0.25753958026568097,0.02827226122220357,0.0,0.03237253427505493,0.021823197603225708,0.0
48,0.8007927927927928,True,0.4252710739771525,0.571083148320516,0.0,0.5241870880126953,0.0,0.0,0.0,0.3935909569263458,0.0904255857070287,0.49758103489875793,0.0,0.1350316802660624,0.02827226122220357,0.0,0.047704835732777916,0.021823197603225708,0.0
49,0.817475975975976,True,0.5223471721013387,0.5588248570760092,0.0,0.47493592898050946,0.0,0.0,0.0,0.41524283091227215,0.11425246298313141,0.32433077692985535,0.0,0.15149980783462524,0.06802393992741902,0.0,0.020400285720825195,0.021823197603225708,0.0
50,0.8341591591591592,True,0.6156015396118164,0.5618457396825155,0.0,0.5244316260019938,0.0,0.0,0.0,0.3428143759568532,0.10278873642285664,0.22836486250162125,0.00370068351427714,0.09553284446398418,0.039751678705215454,0.0,0.02110077937444051,0.0,0.0
51,0.8508423423423424,True,0.6545267105102539,0.5855128765106201,0.0,0.6062188943227133,0.0,0.0,0.0,0.33984387914339703,0.1381786068280538,0.1847034270564715,0.00370068351427714,0.09553284446398418,0.05813497304916382,0.0,0.04252241055170695,0.0,0.0
52,0.8675255255255255,True,0.665196935335795,0.5497359037399292,0.0,0.5771145423253378,0.0,0.0,0.0,0.2768433590730031,0.1635844906171163,0.1145594169696172,0.00370068351427714,0.0029554168383280435,0.05014993747075399,0.0,0.04922431707382202,0.0,0.0
53,0.8842087087087087,True,0.6394753058751425,0.49613551298777264,0.0,0.484186848004659,0.0,0.0,0.0,0.2772508958975474,0.19979295631249747,0.17583723614613214,0.0,0.0,0.13234602411588034,0.0,0.0485238234202067,0.0,0.0
54,0.9008918918918919,True,0.6225570440292358,0.4524426857630412,0.0,0.4138526916503906,0.0,0.0,0.0,0.30412564675013226,0.18452181418736777,0.19991798947254816,0.0,0.0,0.16732967893282572,0.0,0.05747214953104655,0.0,0.0
55,0.9175750750750751,True,0.5741766691207886,0.4670188824335734,0.0,0.34557513395945233,0.0,0.0,0.0,0.38620660702387494,0.18205382923285165,0.34410060445467633,0.0,0.16712976495424905,0.18990771969159445,0.0,0.055327653884887695,0.000693817933400472,0.0
56,0.9342582582582583,True,0.5663357178370158,0.5105208953221639,0.0,0.3663185040156047,0.0,0.0,0.0,0.3547789851824443,0.1381344199180603,0.388421893119812,0.0,0.17489932974179587,0.1077116330464681,0.0,0.13984467585881552,0.000693817933400472,0.005196173985799153
57,0.9509414414414414,True,0.5376506249109904,0.37622493505477905,0.0,0.22396759192148843,0.0,0.0,0.0,0.37597764531771344,0.08807224531968434,0.4137675166130066,0.07276392976442973,0.27025338013966876,0.05434468388557434,0.0,0.19513378540674844,0.009694278240203857,0.005196173985799153
58,0.9676246246246247,True,0.5267747243245443,0.2759087880452474,0.0,0.13308890660603842,0.0,0.0,0.0,0.31425727407137555,0.03665207326412201,0.33292000492413837,0.07276392976442973,0.2677089770634969,0.0,0.0,0.26264474789301556,0.009000460306803385,0.005196173985799153
59,0.9843078078078079,True,0.4759855270385742,0.22159743309020996,0.0,0.020790934562683105,0.0,0.0,0.0,0.2567930296063423,0.04698709646860758,0.27333996693293255,0.07276392976442973,0.29623162746429443,0.0,0.0,0.1966183582941691,0.015317400296529135,0.0
60,1.000990990990991,True,0.4350176652272542,0.24264790614446005,0.0,0.04376286268234253,0.0,0.0,0.0,0.15024448931217194,0.06411931912104289,0.2031135136882464,0.0,0.2008775770664215,0.023797144492467243,0.0,0.10400108496348064,0.006316939989725749,0.023921092351277668
61,1.0176741741741742,True,0.3732732931772868,0.2459758718808492,0.0,0.04376286268234253,0.0,0.0,0.0,0.05890809744596481,0.060507958134015404,0.23702148348093033,0.06853075822194417,0.1863733430703481,0.023797144492467243,0.0,0.09670746326446533,0.006316939989725749,0.05298169453938802
62,1.0343573573573575,True,0.3266725142796834,0.11198590199152629,0.0,0.022971928119659424,0.0,0.0,0.0,0.09586289028326671,0.017132222652435303,0.29986025641361874,0.08676935235659282,0.3065613309542338,0.023797144492467243,0.0,0.10177119572957356,0.027956793705622356,0.05298169453938802
63,1.0510405405405405,True,0.325320839881897,0.10896219809850057,0.0,0.0,0.0,0.0,0.0,0.13360736519098282,0.0,0.44324883818626404,0.08676935235659282,0.4586409628391266,0.0,0.0,0.16590631008148193,0.04610568284988403,0.02906060218811035
64,1.0677237237237238,True,0.3366299867630005,0.0770304004351298,0.0,0.02693865696589152,0.0,0.0,0.0,0.13586295396089554,0.0,0.5329468051592509,0.01823859413464864,0.4115900894006093,0.0,0.0,0.15227011839548746,0.08943018317222595,0.0
65,1.0844069069069069,True,0.3481227159500122,0.1465912659962972,0.0,0.02693865696589152,0.0,0.0,0.0,0.07597555220127106,0.001361936330795288,0.5727057655652364,0.0,0.3428029914697011,0.0,0.0,0.21810267368952432,0.14826143781344095,0.0
66,1.1010900900900902,True,0.2783352533976237,0.1731484333674113,0.0,0.05102680126825968,0.0,0.0,0.0,0.02016035219033559,0.016900752981503803,0.5351391037305196,0.0,0.22767426570256552,0.0,0.0,0.27124716838200885,0.1814722716808319,0.027646978696187336
67,1.1177732732732732,True,0.1991912523905436,0.24262132247289023,0.0,0.05934985478719076,0.0,0.0,0.0,0.05017420401175817,0.03499521315097809,0.4703855713208516,0.012780586878458658,0.1418621838092804,0.0,0.0,0.30742013454437256,0.17179521918296814,0.027646978696187336
68,1.1344564564564565,True,0.16442004839579263,0.255903959274292,0.0,0.05934985478719076,0.0,0.0,0.0,0.07423238704601924,0.0336332768201828,0.49643808603286743,0.033706208070119224,0.12759132186571756,0.0,0.0,0.31842778126398724,0.08500717083613078,0.051184614499409996
69,1.1511396396396396,True,0.15257290999094644,0.19177456696828207,0.0,0.03526171048482259,0.0,0.0,0.0,0.13217185686031976,0.02371394137541453,0.4932311673959096,0.03980812430381775,0.14538045724232992,0.0,0.0,0.2763640284538269,0.04483833909034729,0.023537635803222656
70,1.167822822822823,True,0.17996899286905924,0.08284350236256917,0.0,0.0,0.0,0.0,0.0,0.16764695197343826,0.03358490268389384,0.3877156550685565,0.02702753742535909,0.1281622846921285,0.0,0.0,0.22381182511647543,0.01119089126586914,0.025343815485636394
71,1.184506006006006,True,0.1680303414662679,0.0,0.0,0.0,0.0,0.0,0.0,0.18179146448771158,0.0730887899796168,0.2924020265539487,0.021911412477493286,0.09640863537788391,0.0,0.0,0.21566065152486166,0.01119089126586914,0.001806179682413737
72,1.2011891891891893,True,0.19259385267893472,0.0,0.0,0.0,0.0,0.0,0.0,0.18541158239046732,0.06746930877367656,0.2380414977669716,0.07137887676556905,0.041668593883514404,0.0,0.0,0.21295849482218424,0.028692235549290974,0.001806179682413737
73,1.2178723723723723,True,0.13732377688090006,0.0,0.0,0.0,0.0,0.0,0.0,0.15159072478612265,0.053996811310450234,0.32567381858825684,0.17391597231229147,0.041668593883514404,0.0,0.0,0.3075141906738281,0.06509492794672649,0.0026123523712158203
74,1.2345555555555556,True,0.12808005015055338,0.0,0.0,0.0,0.0,0.0,0.0,0.19441638390223184,0.02291637162367503,0.34373461206754047,0.2634796102841695,0.0,0.00051612655321757,0.0,0.3493013580640157,0.09312181671460469,0.0026123523712158203
75,1.2512387387387387,True,0.12010153134663899,0.0,0.0,0.0,0.0,0.0,0.0,0.17244031776984534,0.04592432578404745,0.3729989528656006,0.25752002994219464,0.022588014602661133,0.048073401053746544,0.0,0.35328807433446247,0.12318278352419536,0.030222574869791668
76,1.267921921921922,True,0.11045229434967041,0.0,0.0,0.0,0.0,0.0,0.0,0.2222600852449735,0.04641541838645935,0.37507086992263794,0.1549829343954722,0.027583857377370197,0.09857592980066936,0.0,0.338505486647288,0.16062360008557638,0.06725029150644939
77,1.2846051051051053,True,0.09396835168202718,0.0,0.0,0.012873689333597818,0.0,0.0,0.0,0.23112541188796362,0.0379919707775116,0.3474460442860921,0.0496098001797994,0.08280478914578755,0.09805980324745178,0.0,0.27850470940272015,0.2121177613735199,0.06725029150644939
78,1.3012882882882884,True,0.0632702906926473,0.0,0.0,0.012873689333597818,0.0,0.0,0.0,0.33825938900311786,0.014984016617139181,0.33975617090861004,0.04257730642954508,0.15723852316538492,0.05050252874692281,0.0,0.21245787541071573,0.19527631004651388,0.04739391803741455
79,1.3179714714714716,True,0.07303404808044434,0.0,0.0,0.012873689333597818,0.0,0.0,0.0,0.4047609468301137,0.0,0.30814093351364136,0.06256789962450664,0.2697897255420685,0.0,0.0,0.15354043245315552,0.14934723575909933,0.01304455598195394
80,1.3346546546546547,True,0.06058633327484131,0.0,0.0,0.0,0.0,0.0,0.0,0.46320925156275433,0.0,0.3781738777955373,0.09861800074577332,0.2844386001427968,0.0,0.0,0.1259151299794515,0.06982618570327759,0.039161364237467446
81,1.351337837837838,True,0.030795494715372723,0.0,0.0,0.0,0.0,0.0,0.0,0.489742507537206,0.02103063464164734,0.3919449845949809,0.14078799883524576,0.25996215144793194,0.0,0.0,0.13809863726298013,0.0796310305595398,0.03140751520792643
82,1.368021021021021,True,0.0908583402633667,0.0,0.0,0.0,0.0,0.0,0.0,0.4525990883509318,0.02438175678253174,0.37763970096906024,0.13582774996757507,0.24524377783139548,0.02212752898534139,0.0,0.12549970547358194,0.05171659588813782,0.042367776234944664
83,1.3847042042042044,True,0.08648204803466797,0.0,0.0,0.0,0.0,0.0,0.0,0.4651705821355184,0.02438175678253174,0.2673344512780507,0.14252224564552307,0.2751289904117584,0.0758192241191864,0.0,0.11217492818832397,0.05873043338457743,0.038096984227498375
84,1.4013873873873874,True,0.08648204803466797,0.0,0.0,0.0,0.0,0.0,0.0,0.44972901542981464,0.0033511221408843994,0.25306511918703717,0.05777494112650553,0.29795073469479877,0.10026513536771138,0.0,0.12377049525578816,0.007013837496439616,0.10619429747263591
85,1.4180705705705707,True,0.015764315923055012,0.0,0.0,0.0,0.0,0.0,0.0,0.4805134137471517,0.001713414986928304,0.27411092321077984,0.04274459679921468,0.2991131842136383,0.121701180934906,0.0,0.1469808022181193,0.03366421659787496,0.12439179420471191
86,1.4347537537537538,True,0.030661980311075848,0.0,0.0,0.0,0.0,0.0,0.0,0.44174811244010925,0.028877054651578266,0.3561435639858246,0.0,0.3135204215844472,0.07839695612589519,0.0,0.19111454486846924,0.026650379101435345,0.1025457779566447
87,1.451436936936937,True,0.046108524004618325,0.0,0.0,0.0,0.0,0.0,0.0,0.426577091217041,0.028877054651578266,0.369801143805186,0.022836426893870037,0.2845771213372548,0.0539510448773702,0.0,0.20824432373046875,0.026650379101435345,0.034448464711507164
88,1.4681201201201202,True,0.0658726692199707,0.0,0.0,0.0,0.0,0.0,0.0,0.426100621620814,0.0366146465142568,0.4424401521682739,0.022836426893870037,0.2299300730228424,0.08353320757548015,0.0,0.16086490948994955,0.023474325736363728,0.0
89,1.4848033033033035,True,0.04851297537485758,0.0,0.0,0.0,0.0,0.0,0.0,0.43405409653981525,0.009451006849606832,0.44322654604911804,0.0379812220732371,0.1780651311079661,0.07314573725064595,0.0,0.13693090279897055,0.091054101785024,0.0
90,1.5014864864864865,True,0.0330664316813151,0.0,0.0,0.0,0.0,0.0,0.0,0.43937938412030536,0.011087899406750997,0.4607245723406474,0.06145040194193522,0.19290934999783835,0.10928038756052653,0.0,0.15887792905171713,0.12363466620445251,0.0
91,1.5181696696696698,True,0.013302286465962728,0.0,0.0,0.0,0.0,0.0,0.0,0.4318865239620209,0.020116175214449566,0.39178186655044556,0.09043871363004048,0.2099246084690094,0.057764132817586265,0.0,0.2319181760152181,0.1327631175518036,0.0
92,1.534852852852853,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42204628388086957,0.03396986424922943,0.3580947319666545,0.10856124758720398,0.21385485927263895,0.11315450072288513,0.0,0.2720223665237427,0.09148582816123962,0.0
93,1.5515360360360362,True,0.029424428939819336,0.0,0.0,0.0,0.0,0.0,0.0,0.41042258342107135,0.032332971692085266,0.3299749990304311,0.062255640824635826,0.2051376203695933,0.1553020974000295,0.0,0.1876796086629232,0.05890526374181112,0.0
94,1.5682192192192193,True,0.029424428939819336,0.0,0.0,0.0,0.0,0.0,0.0,0.42018789052963257,0.01689678430557251,0.3428133726119995,0.041281948486963906,0.21513927976290384,0.19611780842145285,0.0,0.10422627131144206,0.07363798220952351,0.01938350995381673
95,1.5849024024024025,True,0.029424428939819336,0.0,0.0,0.0,0.0,0.0,0.0,0.4252137541770935,0.011620129148165384,0.363077849149704,0.00801461935043335,0.20947866638501486,0.14781909187634787,0.0,0.05052022139231364,0.07301018635431926,0.01938350995381673
96,1.6015855855855856,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46279187003771466,0.023084710041681927,0.3660423556963603,0.05959112445513407,0.18775863448778787,0.0905601978302002,0.0,0.12981913487116495,0.09822445114453633,0.01938350995381673
97,1.618268768768769,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44365084171295166,0.039172480503718056,0.3730143706003825,0.05157650510470072,0.17223663131395975,0.05167247851689657,0.0,0.12138527631759644,0.05088895559310913,0.0
98,1.634951951951952,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4786480963230133,0.030595446626345318,0.42040403683980304,0.0955355167388916,0.17615527908007303,0.1229243278503418,0.0,0.14152870575586954,0.025214264790217083,0.0
99,1.6516351351351353,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45709533989429474,0.028696298599243164,0.4626063257455826,0.06593851745128632,0.18798688054084778,0.15285146236419678,0.0,0.08973151445388794,0.0,0.0
